City,Population,Latitude,Longitude
lacolle,1528,45.083333,-73.366667
grizanon,1528,39.6333333,22.05
angelokhorion,1526,40.6783333,22.1991667
guarumal,1526,8.35,-82.5333333
san patricio,1525,-26.966667,-56.816667
bolvasnita,1525,45.35,22.3
brates,1525,45.833333,26.066667
san pedro de cartago,1524,1.563054,-77.117602
la sabana,1524,15.3666667,-87.9333333
dunmore town,1523,25.5,-76.65
kambanis,1523,40.8880556,22.9102778
kharopon,1523,41.2666667,23.3833333
marale,1523,14.8833333,-87.15
kilmallock,1523,52.4,-8.5772222
stanceni,1523,46.983333,25.233333
vadu motilor,1523,46.4,22.966667
tyarlevo,1523,59.700556,30.456389
arevik,1522,40.7361111,43.8927778
el rincon,1522,14.5833333,-87.9333333
maisyan,1521,40.8530556,43.8294444
meliti,1521,40.8333333,21.5833333
ape,1521,57.5333333,26.6666667
neaua,1521,46.483333,24.833333
sipka,1520,42.7166667,25.3333333
iralaya,1520,15,-83.2333333
san pablo de borbur,1519,5.660339,-74.062116
ladybank,1519,56.266667,-3.133333
humaita,1519,-27.05,-58.55
shirokiy,1519,49.758,129.523
mikron monastirion,1518,40.7058333,22.5413889
varia,1518,39.0833333,26.5666667
lernavan,1517,40.7883333,44.1844444
nueva gorgona,1517,8.55,-79.8666667
ust-kuyga,1517,70.016667,135.6
guaymango,1517,13.7502778,-89.8422222
kango,1516,0.15,10.1333333
fitiai,1516,38.7,21.1833333
varnavas,1516,38.2166667,23.9166667
blajeni,1516,46.233333,22.9
cristolt,1516,47.2,23.433333
mogapinyana,1515,-22.3666667,27.6
ratho,1515,55.916667,-3.366667
elk point,1514,53.9,-110.9
markdale,1514,44.316667,-80.65
concepcion,1513,6.394081,-75.258301
aravissos,1513,40.84,22.2955556
zhdanov,1512,40.1616667,44.0883333
san juan,1512,15.7333333,-87.5
beclean,1511,45.833333,24.916667
komarikhinskiy,1510,58.0979,57.1163
ternuvate,1510,47.830492,36.127609
nanortalik,1509,60.1166667,-45.2166667
aloja,1509,57.7669444,24.8825
grande-riviere,1508,48.383333,-64.5
la estancia,1508,15.05,-86.35
niederanven,1508,49.6475,6.26
greci,1508,44.55,23.116667
apoldu de jos,1506,45.866667,23.85
ciurila,1506,46.65,23.55
ha,1505,27.3666667,89.2833333
ahuas,1505,15.4833333,-84.3333333
klecevce,1505,42.1161111,21.8572222
dalmeny,1504,52.333333,-106.783333
insch,1504,57.333333,-2.616667
thornhill,1504,55.233333,-3.766667
zigos,1504,41.0166667,24.3833333
moate,1504,53.55,-7.7166667
cedeno,1503,13.1727778,-87.4316667
hacari,1502,8.323333,-73.148889
nikoklia,1502,40.9333333,23.4333333
esquipulas palo gordo,1502,14.933333,-91.816667
coromandel,1502,-36.766667,175.5
dobretu,1502,44.5,23.95
artimet,1501,40.1513889,44.2663889
ayia paraskevi,1501,40.4833333,23.05
lourdes,1500,7.944111,-72.83253
lenughi,1499,40.1238889,43.9652778
musayelyan,1499,40.7652778,43.9908333
cerinza,1499,5.955676,-72.947826
junin,1499,4.79027,-73.66011
politika,1499,38.6,23.55
thrapsanon,1499,35.1833333,25.2833333
kolvereid,1499,64.85,11.6
rincon,1499,18.3422222,-67.2502778
barroui,1498,15.4333333,-61.45
khora,1498,37.7036111,26.9055556
mojiman,1498,15.2666667,-87.6
neon monastirion,1497,39.2333333,22.25
carlos antonio lopez,1497,-26.4,-54.766667
karpushikha,1497,57.501667,59.895556
rincon,1496,12.2333333,-68.3333333
sarahan,1495,31.516667,77.8
hautcharage,1495,49.5775,5.9108333
ardalstangen,1495,61.233333,7.716667
opunake,1495,-39.455556,173.858333
fochabers,1494,57.616667,-3.083333
san rafael petzal,1494,15.416667,-91.666667
san juan del parana,1494,-27.3,-55.966667
frecatei,1494,44.916667,28.15
kato soulion,1493,38.1666667,24
koila,1493,40.3333333,21.7833333
varsag,1493,46.516667,25.35
stanley,1491,56.466667,-3.45
mesimerion,1491,40.4166667,23
grua,1491,60.266667,10.666667
livezile,1491,46.35,23.633333
boshnyakovo,1491,49.633333,142.166667
koimisis,1490,41.2166667,23.3
kaolinovo,1489,43.6166667,27.1166667
las palmas,1489,8.1333333,-81.45
san jacinto,1488,14.666667,-89.5
armenia,1488,15.4666667,-86.3666667
solosolo,1487,-13.85,-171.6
valle de san juan,1486,4.198688,-75.117332
culebra,1486,18.305,-65.3013889
la encarnacion,1484,14.6666667,-89.0833333
rancho grande,1484,14.6833333,-87.5
clairmont,1483,55.266667,-118.8
thimiana,1483,38.315,26.1336111
vagamo,1483,61.883333,9.1
scortaru nou,1483,45.316667,27.6
varadia,1483,45.078333,21.546944
profitis ilias,1482,35.2,25.1
mertzig,1482,49.8338889,6.0075
senovo,1481,43.65,26.3666667
wawina,1481,15.4166667,-84.4333333
bonaventure,1480,48.05,-65.466667
zipacon,1480,4.758807,-74.380167
garnic,1480,44.786389,21.794444
urziceni,1479,47.733333,22.4
adamas,1478,36.7333333,24.4333333
kaparellion,1478,38.2333333,23.2166667
lumsden,1477,50.65,-104.866667
noo,1476,58.2755556,26.5375
tabiauea,1476,0.9,173.0333333
palaifiton,1475,40.7816667,22.2661111
medveditskiy,1475,50.785214,44.71287
boljarovo,1474,42.15,26.8166667
palaiokhorion,1474,40.5,23.65
nision,1473,40.6369444,22.3877778
belorechensk,1473,58.772505,52.293567
parrsboro,1472,45.4,-64.316667
turka,1472,52.9492,108.2217
vedeno,1472,42.96892,46.09611
tulagi,1472,-9.1,160.15
jarvakandi,1471,58.7788889,24.8258333
carnwath,1471,55.683333,-3.633333
san sebastian,1471,14.25,-87.6333333
zovaber,1470,40.5736111,44.7863889
concepcion de guasistagua,1470,14.6,-87.65
rathkeale,1470,52.5244444,-8.9380556
bradeni,1470,46.083333,24.833333
gonderange,1469,49.6888889,6.2483333
antsla,1468,57.8255556,26.5405556
glenboig,1468,55.883333,-4.033333
portaria,1468,40.2833333,23.3
krasnyy profintern,1468,57.744594,40.435015
florencia,1467,1.68318,-77.073305
khavarion,1467,37.85,21.3833333
rachitova,1467,45.6,22.75
cap-chat,1466,49.083333,-66.683333
cubara,1466,7.00078,-72.108524
ballater,1466,57.05,-3.05
mbutuy,1466,-24.966667,-56.3
yefira,1465,36.6833333,23.0333333
balsamo oriental,1465,15.4833333,-86.3333333
korsakovo,1465,53.267665,37.35689
thessalon,1464,46.25,-83.55
giraldo,1464,6.683056,-75.989167
mangan,1464,27.516667,88.533333
coroisanmartin,1464,46.4,24.6
rogova,1464,44.471667,22.806667
saraiu,1464,44.716667,28.15
kinopiastai,1463,39.5694444,19.8825
san jose,1463,14.1166667,-87.9166667
nor gyukh,1462,40.2666667,44.6563889
vanderhoof,1462,54.016667,-124.016667
ayios vasilios,1462,37.8,22.8
mouzouras,1462,35.5333333,24.15
comapa,1462,14.116667,-89.916667
wampusirpi,1462,15.1833333,-84.6166667
racoviteni,1462,45.366667,26.9
laguna verde,1460,15.2,-88.1666667
nor yerznka,1459,40.3133333,44.4047222
olm,1459,49.6572222,6.0002778
borkenes,1458,68.783333,16.183333
samburesti,1458,44.8,24.416667
leulumoega,1458,-13.8166667,-171.9166667
lihula,1457,58.6813889,23.8452778
troisvierges,1457,50.1211111,6.0002778
marmato,1456,5.478427,-75.592667
santa maria visitacion,1456,14.716667,-91.316667
dulyapino,1456,57.257831,40.814715
cucuteni,1454,47.283333,26.933333
lucerna,1452,14.55,-88.9333333
san buenaventura,1452,15.0166667,-88
tornabe,1452,15.75,-87.55
grand bel air,1452,-20.4063889,57.6736111
krasnyy luch,1452,57.066761,30.090317
fosca,1451,4.339159,-73.938522
yaguacire,1449,14.0166667,-87.2166667
pomoryany,1449,49.640924,24.9307
litoral del san juan,1448,4.258748,-77.365164
puerto parra,1448,6.651493,-74.057343
rollingen,1448,49.7416667,6.1144444
chirpar,1448,45.9,24.6
saint monans,1447,56.2,-2.766667
lavara,1447,41.2666667,26.3833333
valdemarpils,1447,57.3666667,22.5833333
las colinas,1447,8.55,-80.0833333
vlakhopoulon,1446,37.0333333,21.7833333
domasnea,1446,45.083333,22.316667
xilagani,1445,40.9833333,25.4166667
yeryeri,1444,35.1333333,24.95
la libertad,1444,14.8,-88.5833333
storslett,1444,69.583333,20.583333
kingussie,1442,57.083333,-4.05
xilopolis,1442,40.9333333,23.1833333
silistea,1442,44.4,28.166667
zerind,1442,46.616667,21.516667
cusuna,1441,15.85,-85.2333333
yemtsa,1441,63.073369,40.332851
zavodouspenskoye,1441,56.862565,65.015533
martelange,1440,49.833333,5.733333
el lolo,1438,14.1166667,-87.2666667
thespiai,1437,38.3,23.15
sfintesti,1437,44.183333,25.1
kopayhorod,1437,48.859171,27.796901
isangel,1437,-19.55,169.2666667
irsha,1436,55.9273,94.7999
el tigre,1435,14.9333333,-87.9833333
sauca,1434,47.466667,22.483333
ayios thomas,1433,38.2833333,23.5833333
domokos,1433,39.1272222,22.3002778
ligatne,1433,57.2333333,25.05
sutamarchan,1432,5.615375,-73.617006
perivolion,1432,39.4205556,20.0147222
gualjoco,1432,14.95,-88.2333333
san jose del boqueron,1432,15.4833333,-87.8666667
bayangol,1432,50.6977,103.4656
meligalas,1431,37.2166667,21.9666667
agotnes,1431,60.406111,5.018889
san cayetano,1430,7.877066,-72.624298
audru,1430,58.4086111,24.3738889
santa cruz,1430,13.8666667,-86.6333333
joniskelis,1430,56.0252778,24.1688889
ileza,1430,61.053284,43.900208
kurbnesh,1429,41.7797222,20.0836111
portaria,1429,39.3833333,23
samokov,1429,41.6836111,21.1441667
chiriqui grande,1429,8.95,-82.1166667
afitos,1428,40.1,23.4333333
calzada larga,1427,9.1666667,-79.5666667
fagetelu,1427,44.783333,24.533333
calugareni,1425,45.083333,26.383333
alfred,1424,45.55,-74.866667
kensington,1424,46.433333,-63.65
los tangos,1424,15.15,-88.6833333
lukovo,1424,41.3494444,20.6047222
arcani,1424,45.083333,23.133333
teahupoo,1423,-17.8333333,-149.2666667
kuzino,1423,59.776647,38.3104
prokhoma,1422,40.7969444,22.6583333
kyrylivka,1422,46.375917,35.367528
akhalgori,1420,42.1241667,44.4858333
nea santa,1420,40.8416667,22.9144444
sabanalarga,1419,4.854299,-73.040032
gavalou,1419,38.5333333,21.5333333
beaufort,1418,49.8358333,6.2916667
manadhoo,1418,5.7666667,73.3833333
machinga,1418,-14.9666667,35.5166667
cucaita,1417,5.543728,-73.454331
kostakioi,1417,39.1375,20.9588889
la labor,1416,14.4833333,-89
sovarna,1416,44.853611,22.7925
cacota,1415,7.267872,-72.641969
cabra,1415,9.1166667,-79.3166667
vidim,1415,56.3816,103.1
airth,1414,56.066667,-3.766667
rungata,1414,-1.35,176.4333333
kranjska gora,1414,46.4838889,13.7894444
dion,1413,40.1733333,22.4866667
anau,1413,-16.5166667,-151.7333333
tayginka,1413,55.6244,60.5076
artesianon,1412,39.4027778,21.8947222
kitros,1412,40.3755556,22.5783333
oropoli,1412,13.8166667,-86.8166667
satapuala,1412,-13.8333333,-171.9666667
arman,1411,59.7,150.166667
manta,1410,5.008643,-73.54115
rizoma,1410,39.665,21.735
larochette,1410,49.7769444,6.2211111
santa clara,1410,9.0352778,-79.7522222
zadonye,1410,54.005542,38.395322
killorglin,1409,52.1,-9.7833333
tsaghkadzor,1408,40.5386111,44.7113889
zarkos,1407,39.6166667,22.1333333
askos,1406,40.75,23.3833333
rio chiquito,1405,15.6333333,-88.25
trinidad de quebradas,1405,14.5,-87.35
el guayabito,1404,14.8333333,-86.0333333
arevashat,1403,40.1416667,44.3708333
havelock,1403,44.433333,-77.883333
dalvik,1403,65.966667,-18.533333
boianu mare,1403,47.383333,22.533333
jacareacanga,1402,-6.266667,-57.65
moville,1402,55.1833333,-7.05
kharitonovo,1402,61.400924,47.497792
kulautuva,1401,54.9333333,23.6
punta ocote,1399,15.2,-87.2833333
kawakawa,1399,-35.383333,174.066667
general higinio morinigo,1399,-25.95,-55.916667
akrolimni,1398,40.6791667,22.2638889
kato kamila,1398,41.0166667,23.4833333
barranco,1398,9.5166667,-82.7
svetlogorsk,1398,66.916667,88.35
zakupne,1398,49.11944,26.337564
mongar,1397,27.25,91.2
cabrera,1397,3.985982,-74.482834
schieren,1397,49.8305556,6.0986111
ilovita,1397,44.756389,22.472778
sopotu nou,1397,44.841944,21.862778
rock sound,1396,24.9,-76.2
bojaya,1396,6.521299,-76.972342
meresti,1395,46.233333,25.45
racovita,1395,45.3,27.45
omemee,1393,44.3,-78.55
onzaga,1393,6.344336,-72.817258
nueva armenia,1392,15.8166667,-86.5
tveit,1392,58.233333,8.133333
yataity del norte,1392,-24.833333,-56.35
crisan,1392,44.966667,29.466667
maningrida,1391,-12.05111,134.22258
creemore,1391,44.316667,-80.1
balta,1391,44.886944,22.636944
zatoka,1391,46.072512,30.465384
zorak,1390,40.0925,44.3919444
sotara,1390,2.254617,-76.610856
jieznas,1390,54.6,24.1666667
parakai,1390,-36.65,174.433333
hodosa,1390,46.633333,24.816667
sesori,1390,13.7166667,-88.3666667
arsenion,1389,40.7141667,22.1622222
korisos,1389,40.5,21.3833333
el sauce,1389,14.4,-87.7833333
ballaghaderreen,1389,53.9,-8.5833333
strai,1389,58.2,7.9
bassano,1388,50.783333,-112.466667
belmira,1388,6.605082,-75.666193
vasiliki,1388,39.6388889,21.7047222
tubinskiy,1388,52.889167,58.2225
verkhoyansk,1388,67.544722,133.385
corpus christi,1387,-24.033333,-54.833333
oarta de jos,1387,47.45,23.133333
norashen,1386,41.1880556,44.3272222
hornepayne,1386,49.216667,-84.783333
seafield,1386,55.966667,-3.15
khanion tou kokkini,1385,35.3333333,25.25
pikermion,1385,38,23.95
puente alto,1385,15.7,-87.8666667
dufftown,1384,57.433333,-3.133333
poroina mare,1384,44.495278,22.936389
eratira,1383,40.35,21.5166667
ocland,1383,46.166667,25.416667
klitos,1382,40.4333333,21.8666667
veryi,1382,40.95,23.4
golspie,1381,57.966667,-3.966667
anthili,1381,38.85,22.4666667
kouvaras,1381,37.8333333,23.9666667
saint-henri-de-levis,1380,46.683333,-71.066667
larkollen,1380,59.333889,10.665556
the valley,1379,18.2166667,-63.05
abovyan,1379,40.0488889,44.5475
derveni,1379,38.1333333,22.4166667
radesti,1379,46.266667,23.716667
newburgh,1377,57.3,-2
lapas,1377,38.1,21.4166667
belis,1377,46.65,23.033333
alzingen,1376,49.565,6.1636111
namatanai,1376,-3.6666667,152.4333333
aricestii-zeletin,1376,45.216667,26.166667
pilikwe,1375,-22.7833333,27.2333333
la capilla,1375,5.704931,-73.475272
saboya,1375,5.696357,-73.769316
siachoque,1375,5.512376,-73.244358
asopia,1375,38.3,23.5
neos oropos,1375,39.1513889,20.7366667
hagavik,1375,60.183333,5.433333
quetame,1374,4.332342,-73.861415
krithia,1374,40.8411111,22.9777778
agrij,1374,47.066667,23.133333
buza,1374,46.9,24.15
arazap,1373,40.0427778,44.1458333
luceville,1373,48.516667,-68.333333
abja-paluoja,1372,58.1252778,25.3497222
finca corredor,1372,8.35,-82.85
saint-pacome,1371,47.416667,-69.95
skotoussa,1371,41.1333333,23.3833333
sapernyy,1371,59.776111,30.661389
kastella,1370,38.5666667,23.6333333
jicaro galan,1370,13.5316667,-87.4388889
alunis,1370,47.033333,23.75
seaca de padure,1370,44.366667,23.3
ayia galini,1369,35.1,24.6833333
sarmizegetusa,1369,45.516667,22.783333
valisoara,1369,46.05,22.85
rind,1368,39.7597222,45.18
dorgos,1368,46.016667,21.8
palatca,1368,46.85,23.983333
attawapiskat,1366,52.916667,-82.433333
afration,1365,38.45,23.6833333
tarbert,1364,55.866667,-5.433333
dalheim,1364,49.5408333,6.2597222
el rincon,1364,8.1166667,-80.6166667
aknashen,1362,40.0958333,44.2861111
subirana,1362,15.2,-87.45
ciomagesti,1362,44.833333,24.45
ezeris,1362,45.410833,21.885833
santa elena,1361,15.3833333,-88.1333333
alanje,1361,8.4,-82.55
margara,1360,40.0336111,44.1738889
burica,1360,8.0333333,-82.8666667
coronel martinez,1359,-25.75,-56.616667
aygeshat,1358,40.2355556,44.2866667
ngunguru,1358,-35.616667,174.5
avaton,1357,40.9666667,24.8
skotterud,1357,59.983333,12.116667
jaque,1357,7.5175,-78.1702778
chiscas,1356,6.552358,-72.499761
frisange,1355,49.515,6.1916667
hoparta,1355,46.316667,23.866667
aneby,1354,60.083333,10.866667
zaplyusye,1354,58.437795,29.73356
catalina,1352,48.516667,-53.083333
sotaquira,1352,5.764828,-73.247583
banita,1352,45.45,23.266667
port keats,1351,-14.24029,129.52092
banjar,1351,31.633333,77.35
holetown,1350,13.1833333,-59.65
saint leonard,1350,47.166667,-67.916667
someru,1350,59.3611111,26.4375
goascoran,1350,13.5833333,-87.6166667
garachine,1350,8.0647222,-78.3627778
konispol,1349,39.6588889,20.1813889
aygepat,1349,39.95,44.6
pteleos,1349,39.05,22.95
kautokeino,1349,68.983333,23.133333
colon,1348,1.643222,-77.024333
kirra,1348,38.4333333,22.45
lardos,1348,36.1,28.0166667
juan diaz,1348,8.4666667,-80.2833333
galiwinku,1347,-12.02811,135.564865
sami,1347,38.2541667,20.6513889
herre,1347,59.1,9.566667
waiouru,1347,-39.483333,175.666667
meteti,1347,8.5,-77.9666667
yeraskhahun,1346,40.0722222,44.2158333
falefa,1346,-13.8833333,-171.55
boqueron,1345,8.5,-82.5666667
general jose eduvigis diaz,1345,-27.166667,-58.416667
ballyhaunis,1344,53.7666667,-8.7666667
viisoara,1344,47.383333,22.45
kilcreggan,1343,55.983333,-4.833333
parnu-jaagupi,1341,58.6058333,24.5152778
qasigiannguit,1341,68.8166667,-51.1833333
secaria,1341,45.283333,25.683333
kamo,1340,40.8280556,43.9483333
zar,1340,40.2611111,44.7361111
sainte-thecle,1340,46.8,-72.5
ojos de agua,1340,14.7,-88.8166667
savalia,1339,37.8166667,21.2833333
esquias,1339,14.7333333,-87.3666667
viiratsi,1338,58.36,25.6372222
keramoti,1338,40.8583333,24.7061111
el porvenir,1337,14.5833333,-87.8833333
pandi,1336,4.191111,-74.4875
axos,1336,40.7988889,22.3558333
nyimba,1336,-14.55,30.8333333
sande,1335,59.6,10.2
zarechnyy,1335,57.469313,42.284308
grammatikon,1334,38.2,23.9666667
potrerillos,1334,14.55,-87.8666667
oropendolas,1333,15.0166667,-87.9333333
ciuruleasa,1333,46.25,23.033333
sutatausa,1332,5.247794,-73.852378
nea playia,1332,40.2666667,23.2
ringebu,1332,61.516667,10.166667
port bannatyne,1331,55.85,-5.066667
francia,1331,15.85,-85.5833333
aiton,1331,46.683333,23.733333
patris,1330,40.5611111,22.1861111
san francisco de coray,1330,13.65,-87.5333333
capellen,1330,49.645,5.9908333
botesti,1330,45.016667,25.133333
limekilns,1329,56.033333,-3.466667
krokeai,1329,36.8833333,22.55
ayios vasilios,1328,40.6666667,23.1166667
selishche,1328,56.887937,33.26914
boddam,1327,57.466667,-1.783333
ullapool,1327,57.9,-5.166667
fulacunda,1327,11.7666667,-15.1666667
jubbal,1327,31.116667,77.666667
las delicias,1326,14.7166667,-87.6166667
berliste,1326,44.986667,21.463056
el puente,1325,13.2833333,-87.1166667
tatulesti,1324,44.633333,24.633333
zaritap,1323,39.6372222,45.5086111
yerakion,1323,37,22.7
tungor,1322,53.380833,142.956389
katastarion,1321,37.8333333,20.7666667
fitjar,1321,59.9175,5.322778
sitniki,1321,56.455286,44.066577
pangnirtung,1320,66.133333,-65.75
rosehearty,1320,57.683333,-2.116667
sauteurs,1320,12.2166667,-61.6333333
tragana,1320,38.6166667,23.1166667
los planes,1320,14.05,-88.0166667
kudahuvadhoo,1320,2.6666667,72.9
wadena,1319,51.95,-103.8
camalote,1319,15.3333333,-88.3333333
los lotes,1319,9.1333333,-79.3
sacaseni,1319,47.483333,22.683333
secu,1319,44.466667,23.3
parma,1319,65.950714,57.46847
raasiku,1317,59.3663889,25.1830556
la espigadilla,1317,7.8833333,-80.3833333
moulkion,1316,38,22.7333333
terre-de-bas,1315,15.85,-61.6333333
la virtud,1315,14.05,-88.7
la trinidad,1314,15.1,-87.2
akniste,1314,56.1666667,25.75
el espino,1313,6.48277,-72.497181
adigeni,1313,41.6858333,42.7102778
pappadatai,1313,39.3133333,20.7925
san nicolas,1313,14.55,-86.25
colti,1313,45.383333,26.383333
tenza,1312,5.076644,-73.420767
krikellos,1312,38.95,21.1833333
capari,1311,41.0561111,21.1783333
poiana blenchii,1311,47.3,23.75
zyuzelskiy,1311,56.4856,60.1331
los santos,1310,7.17,-73.093056
el giral,1310,9.2491667,-79.6927778
curtea,1310,45.816667,22.3
giera,1310,45.407222,20.992222
copacele,1309,45.5,22.1
terpsithea,1308,39.6166667,22.3666667
yerakarou,1308,40.6333333,23.2166667
las vegas,1308,15.0166667,-87.45
petro-slavyanka,1308,59.802222,30.506944
ospina perez,1307,4.088081,-74.477463
san lucas,1307,13.7333333,-86.95
izumrud,1307,56.9701,61.4597
vasilsursk,1307,56.131395,46.015997
lernakert,1306,40.5669444,43.9361111
san diego,1306,14.05,-86.4666667
gagarin,1305,40.5369444,44.8577778
peachland,1305,49.766667,-119.75
ayios nikolaos,1305,37.85,21.1166667
nea tirins,1305,37.6,22.8166667
tomter,1305,59.65,11
jichisu de jos,1305,47.116667,23.8
chumikan,1305,54.718333,135.315
mazulskiy,1305,56.2042,90.3504
santa rosa de aguan,1304,15.95,-85.7166667
skreia,1304,60.65,10.933333
mulatupo,1303,8.95,-77.75
sacel,1303,46.3,24.933333
khrisokhorafa,1302,41.1833333,23.2333333
pitharion,1302,35.5166667,24.0833333
thouria,1302,37.0833333,22.05
fentange,1302,49.5627778,6.1538889
itea,1301,39.4666667,22.1666667
cofradia,1301,14.2166667,-87.1833333
sedniv,1301,51.644725,31.564965
silos,1300,7.205245,-72.756386
koeru,1300,58.9630556,26.0308333
lithakia,1300,37.7166667,20.8333333
nea kerasia,1300,40.3666667,23.2333333
guarizama,1300,14.9166667,-86.3333333
zopilotepe,1300,14.6,-86.2666667
lavumisa,1300,-27.3166667,31.9
daverdisse,1299,50.016667,5.116667
eganville,1299,45.533333,-77.1
monastirakion,1299,38.85,20.95
petra,1299,39.3333333,26.1833333
coseiu,1298,47.316667,22.983333
londoko,1298,49.033333,131.983333
vardablur,1297,40.95,44.4666667
iroquois,1297,44.85,-75.316667
garelochhead,1296,56.083333,-4.85
loutros,1296,40.5883333,22.3994444
umbita,1295,5.220408,-73.456953
camopi,1295,3.1666667,-52.35
diavatos,1294,40.5455556,22.2669444
qabaqcol,1293,41.72,46.264722
amisiana,1293,40.9333333,24.35
oreoi,1293,38.95,23.1
granard,1292,53.7666667,-7.5
brebu,1292,45.420278,21.9925
ghizela,1290,45.824167,21.737222
robeasca,1290,45.166667,27.133333
alyangula,1289,-13.85413,136.421295
